fecha,REGION,AGLOMERADO,la_rioja_region,desoc,pea,tasa_desoc
2021-Q2,Noroeste,Jujuy - Palpala,2. NOA-Resto,10622,164614,6.452671097233528
2021-Q2,Noroeste,La Rioja,3. La Rioja,2709,100609,2.6926020534942205
2021-Q2,Noroeste,S. del Estero - La Banda,2. NOA-Resto,7918,173091,4.5744723873569395
2021-Q2,Noroeste,Salta,2. NOA-Resto,31460,301084,10.448911267287535
2021-Q2,Pampeana,Bahia Blanca - Cerri,1. Resto país,12861,145582,8.834196535285956
2021-Q2,Pampeana,Concordia,1. Resto país,6320,66108,9.560113753252255
2021-Q2,Pampeana,Gran Cordoba,1. Resto país,95218,767154,12.411849511310637
2021-Q2,Pampeana,Gran La Plata,1. Resto país,33193,421831,7.868791056133855
2021-Q2,Pampeana,Gran Parana,1. Resto país,5548,128668,4.311872415829888
2021-Q2,Pampeana,Gran Rosario,1. Resto país,78038,663259,11.76584109676612
2021-Q2,Pampeana,Gran Santa Fe,1. Resto país,21947,246560,8.901281635301753
2021-Q2,Pampeana,Mar del Plata - Batan,1. Resto país,32940,283355,11.624993382858957
2021-Q2,Pampeana,Rio Cuarto,1. Resto país,5956,81644,7.295085983048357
2021-Q2,Pampeana,San Nicolas - Villa Constitucion,1. Resto país,6398,78507,8.149591756149132
2021-Q2,Pampeana,Santa Rosa - Toay,1. Resto país,7888,59090,13.34912844812997
2021-Q2,Patagonica,Cdro. Rivadavia - R.Tilly,1. Resto país,2507,95154,2.6346764192782226
2021-Q2,Patagonica,Neuquen - Plottier,1. Resto país,11122,135821,8.188718975710678
2021-Q2,Patagonica,Rawson - Trelew,1. Resto país,6916,64473,10.726970980100196
2021-Q2,Patagonica,Rio Gallegos,1. Resto país,4297,52150,8.239693192713327
2021-Q2,Patagonica,Ushuaia - Rio Grande,1. Resto país,7850,79102,9.923895729564359
2021-Q2,Patagonica,Viedma - Carmen de Patagones.,1. Resto país,1355,33916,3.99516452411841
2021-Q3,Cuyo,Gran Mendoza,1. Resto país,43505,518714,8.38708806779844
2021-Q3,Cuyo,Gran San Juan,1. Resto país,11795,234802,5.023381402202707
2021-Q3,Cuyo,San Luis - El Chorrillo,1. Resto país,4923,104186,4.725203002322769
2021-Q3,Gran Buenos Aires,Ciudad de Buenos Aires,1. Resto país,111595,1603417,6.959823926027976
2021-Q3,Gran Buenos Aires,Partidos del GBA,1. Resto país,551625,5808655,9.496604635668671
2021-Q3,Nordeste,Corrientes,1. Resto país,3747,165756,2.2605516542387605
2021-Q3,Nordeste,Formosa,1. Resto país,4442,85984,5.166077409750651
2021-Q3,Nordeste,Gran Resistencia,1. Resto país,8789,166073,5.2922509980550725
2021-Q3,Nordeste,Posadas,1. Resto país,9299,171331,5.427505822063725
2021-Q3,Noroeste,Gran Catamarca,2. NOA-Resto,4509,92511,4.87401498200214
2021-Q3,Noroeste,Gran Tucuman - T. Viejo,2. NOA-Resto,36760,393576,9.340000406528853
2021-Q3,Noroeste,Jujuy - Palpala,2. NOA-Resto,7265,159118,4.565793939089229
2021-Q3,Noroeste,La Rioja,3. La Rioja,3701,103972,3.5596122032854995
2021-Q3,Noroeste,S. del Estero - La Banda,2. NOA-Resto,2587,175802,1.4715418482156062
2021-Q3,Noroeste,Salta,2. NOA-Resto,20524,291197,7.048149534507567
2021-Q3,Pampeana,Bahia Blanca - Cerri,1. Resto país,12681,151578,8.365989787436172
2021-Q3,Pampeana,Concordia,1. Resto país,3888,67106,5.793818734539386
2021-Q3,Pampeana,Gran Cordoba,1. Resto país,89733,790547,11.350748279355939
2021-Q3,Pampeana,Gran La Plata,1. Resto país,26775,397077,6.743024652649235
2021-Q3,Pampeana,Gran Parana,1. Resto país,8509,125458,6.782349471536291
2021-Q3,Pampeana,Gran Rosario,1. Resto país,52056,663742,7.842806391640125
2021-Q3,Pampeana,Gran Santa Fe,1. Resto país,21726,253455,8.571935846599988
2021-Q3,Pampeana,Mar del Plata - Batan,1. Resto país,30586,295421,10.35336011996439
2021-Q3,Pampeana,Rio Cuarto,1. Resto país,4740,81002,5.851707365250241
2021-Q3,Pampeana,San Nicolas - Villa Constitucion,1. Resto país,5400,83382,6.476217888752968
2021-Q3,Pampeana,Santa Rosa - Toay,1. Resto país,6053,61023,9.919210789374498
2021-Q3,Patagonica,Cdro. Rivadavia - R.Tilly,1. Resto país,3406,101718,3.3484732299101436
2021-Q3,Patagonica,Neuquen - Plottier,1. Resto país,9839,140892,6.983363143400618
2021-Q3,Patagonica,Rawson - Trelew,1. Resto país,5694,67359,8.453213379058477
2021-Q3,Patagonica,Rio Gallegos,1. Resto país,2918,51450,5.671525753158406
2021-Q3,Patagonica,Ushuaia - Rio Grande,1. Resto país,3685,76825,4.796615684998374
2021-Q3,Patagonica,Viedma - Carmen de Patagones.,1. Resto país,514,33678,1.5262188966090624
